rank,gk_sp_id,player_name,season_id,season_name,grade,matches,saves,goals,save_pct
641,256048940,페트르 체흐,256,BTB (Back to Back),9,223,564,525,0.5179
642,840242948,M. 코바르시,840,LE (Legend of Europa),9,3691,9711,9040,0.5179
643,825200159,S. 오르테가,825,CU (Champions of Europe),8,444,1162,1082,0.5178
644,840214979,후안 무소,840,LE (Legend of Europa),8,1291,3541,3300,0.5176
645,840048940,페트르 체흐,840,LE (Legend of Europa),8,983,2597,2421,0.5175
646,268048940,페트르 체흐,268,LN (LEGENDARY NUMBERS),11,1546,4216,3932,0.5174
647,840226753,앙드레 오나나,840,LE (Legend of Europa),10,447,1222,1140,0.5174
648,825048940,페트르 체흐,825,CU (Champions of Europe),10,218,508,474,0.5173
649,856211738,마르크 플레컨,856,25 UCL (25 UEFA Champions League),9,310,822,767,0.5173
650,856228789,로베르트 산체스,856,25 UCL (25 UEFA Champions League),11,1095,2930,2735,0.5172
651,804243585,개빈 바주누,804,23NG (23 NEW GENERATION),10,408,1094,1022,0.5170
652,834167495,마누엘 노이어,834,24 UCL (24 UEFA Champions League),9,514,1359,1270,0.5169
653,280192119,티보 쿠르투아,280,22 UCL (22 UEFA Champions League),9,228,245,229,0.5169
654,848048940,페트르 체흐,848,WS (Winning Streak),8,584,1610,1505,0.5169
655,283224251,로빈 첸트너,283,HG (Home Grown),10,1007,2577,2409,0.5168
656,518232065,김동준,518,26KLeague (26KLeague),10,657,1710,1600,0.5166
657,101190053,페터 슈마이켈,101,ICON (ICON),8,463,1230,1151,0.5166
658,834202811,에미 마르티네스,834,24 UCL (24 UEFA Champions League),9,318,858,803,0.5166
659,834173426,시몽 미뇰레,834,24 UCL (24 UEFA Champions League),9,210,515,482,0.5165
660,234167948,위고 요리스,234,LH (Loyal Heroes),9,1078,2906,2720,0.5165
661,518234328,김형근,518,26KLeague (26KLeague),11,1518,3938,3688,0.5164
662,814048940,페트르 체흐,814,UT (Unexpected Transfer),9,769,1991,1866,0.5162
663,825051539,에드윈 반데르사르,825,CU (Champions of Europe),8,12954,34559,32430,0.5159
664,251001179,잔루이지 부폰,251,EBS (European Best Stars),9,1031,2574,2416,0.5158
665,283170597,팀 크룰,283,HG (Home Grown),10,289,685,643,0.5158
666,201167948,위고 요리스,201,NHD (National Hero Debut),13,820,2203,2068,0.5158
667,836230621,잔루이지 돈나룸마,836,WB (Wonderboys),8,17709,46415,43575,0.5158
668,270233934,에런 램즈데일,270,SPL (Spotlight),10,622,1656,1555,0.5157
669,827001179,잔루이지 부폰,827,BDO (Ballon d'Or),8,713,1914,1798,0.5156
670,832185122,페테르 굴라치,832,25 TOTY-N (25 Team Of The Nominated),8,393,1057,993,0.5156
671,830228130,오승훈,830,24KB (24 K-League Best),8,2462,6525,6135,0.5154
672,283193698,올리버 바우만,283,HG (Home Grown),11,488,1155,1086,0.5154
673,814223885,알렉산더 뉘벨,814,UT (Unexpected Transfer),9,1074,2848,2678,0.5154
674,828192448,M. 테어슈테겐,828,BLD (Best Legends),9,2112,5699,5359,0.5154
675,273212831,알리송,273,WC22 (World Cup 2022),8,495,1241,1167,0.5154
676,518238570,송범근,518,26KLeague (26KLeague),11,330,842,792,0.5153
677,256210257,에데르송,256,BTB (Back to Back),9,4872,12768,12012,0.5153
678,814186569,스벤 울라이히,814,UT (Unexpected Transfer),9,948,2475,2329,0.5152
679,293191655,김승규,293,22 KFA (22 KFA),11,1003,2553,2403,0.5151
680,840242948,M. 코바르시,840,LE (Legend of Europa),10,719,1979,1864,0.5150
681,810192448,M. 테어슈테겐,810,23 UCL (23 UEFA Champions League),8,932,2466,2323,0.5149
682,283170597,팀 크룰,283,HG (Home Grown),8,4023,10517,9910,0.5149
683,256192448,M. 테어슈테겐,256,BTB (Back to Back),9,2273,5939,5598,0.5148
684,518252659,김동헌,518,26KLeague (26KLeague),10,495,1338,1263,0.5144
685,826205186,파울로 가사니가,826,24EP (2024 Energetic Player),8,2626,7080,6684,0.5144
686,261044897,예지 두덱,261,22HR (22 Heroes),8,387,1089,1029,0.5142
687,829051539,에드윈 반데르사르,829,GRU (Greatest Runner-Ups),9,5671,14567,13765,0.5142
688,252167948,위고 요리스,252,CAP (Captain),10,664,1779,1682,0.5140
689,274005479,카시야스,274,RMCF (Real Madrid Ambassador),8,999,2813,2660,0.5140
690,806212432,조현우,806,23 KFA (23 KFA),10,522,1401,1325,0.5139
691,802048940,페트르 체흐,802,DC (Decade),9,1051,2682,2537,0.5139
692,518238570,송범근,518,26KLeague (26KLeague),9,2885,7539,7133,0.5138
693,836005479,카시야스,836,WB (Wonderboys),10,245,670,634,0.5138
694,283167495,마누엘 노이어,283,HG (Home Grown),8,3553,9471,8963,0.5138
695,802182494,페르난도 무슬레라,802,DC (Decade),10,1583,4174,3952,0.5137
696,834235073,그레고르 코벨,834,24 UCL (24 UEFA Champions League),8,791,2128,2015,0.5136
697,828212831,알리송,828,BLD (Best Legends),8,29535,77955,73834,0.5136
698,251167495,마누엘 노이어,251,EBS (European Best Stars),11,482,1255,1189,0.5135
699,256186153,보이치에흐 슈체스니,256,BTB (Back to Back),11,3049,8028,7606,0.5135
700,518212839,박청효,518,26KLeague (26KLeague),8,755,1933,1834,0.5131
701,834251752,뤼카 슈발리에,834,24 UCL (24 UEFA Champions League),8,4413,11517,10935,0.5130
702,810192448,M. 테어슈테겐,810,23 UCL (23 UEFA Champions League),11,212,578,549,0.5129
703,834246139,이냐키 페냐,834,24 UCL (24 UEFA Champions League),9,404,1057,1004,0.5129
704,840178005,후이 파트리시우,840,LE (Legend of Europa),8,1023,2701,2566,0.5128
705,289182494,페르난도 무슬레라,289,CC (CenturyClub),10,488,1305,1240,0.5128
706,284179783,랄프 페어만,284,RTN (Returnees),10,399,1068,1015,0.5127
707,283002147,M. 스테켈렌뷔르흐,283,HG (Home Grown),11,1381,3550,3374,0.5127
708,828192119,티보 쿠르투아,828,BLD (Best Legends),9,2677,7104,6754,0.5126
709,270234577,디오구 코스타,270,SPL (Spotlight),9,3939,10437,9923,0.5126
710,829167495,마누엘 노이어,829,GRU (Greatest Runner-Ups),8,1459,3861,3672,0.5125
711,253167948,위고 요리스,253,BOE21 (Best of Europe 21),9,696,1785,1699,0.5123
712,851210676,W. 팔코네,851,25DP (25 Devoted Player),8,10774,27067,25767,0.5123
713,111051539,에드윈 반데르사르,111,ICONS MATCH (ICONS MATCH),9,2128,5455,5194,0.5123
714,291262621,G. 마마르다슈빌리,291,23HW (23 Hard Worker),9,6694,17369,16542,0.5122
715,217210257,에데르송,217,COC (Competitor Of Continents),13,645,1640,1562,0.5122
716,283230869,우나이 시몬,283,HG (Home Grown),9,2191,5479,5220,0.5121
717,814234642,에두아르 멘디,814,UT (Unexpected Transfer),10,535,1376,1311,0.5121
718,283193698,올리버 바우만,283,HG (Home Grown),8,392,1024,976,0.5120
719,216163587,카스퍼 슈마이켈,216,HOT (Heroes Of the Team),11,367,899,857,0.5120
720,810220901,다비드 라야,810,23 UCL (23 UEFA Champions League),8,2602,6620,6311,0.5119
721,856228789,로베르트 산체스,856,25 UCL (25 UEFA Champions League),10,200,493,470,0.5119
722,291262621,G. 마마르다슈빌리,291,23HW (23 Hard Worker),8,12128,30778,29346,0.5119
723,829192119,티보 쿠르투아,829,GRU (Greatest Runner-Ups),10,387,1142,1089,0.5119
724,265233306,딘 헨더슨,265,LOL (LEGEND OF THE LOAN),8,27123,70491,67286,0.5116
725,825048940,페트르 체흐,825,CU (Champions of Europe),8,2747,7143,6821,0.5115
726,806212432,조현우,806,23 KFA (23 KFA),9,6023,15452,14756,0.5115
727,515200389,얀 오블라크,515,24 PL (24 Premium Live),8,510,1290,1232,0.5115
728,233192119,티보 쿠르투아,233,MOG (Moments Of Glory),10,391,913,872,0.5115
729,253230621,잔루이지 돈나룸마,253,BOE21 (Best of Europe 21),10,746,1849,1766,0.5115
730,863240311,루카 지단,863,PTG (Path to Glory),8,1021,2617,2500,0.5114
731,234193041,케일러 나바스,234,LH (Loyal Heroes),8,504,1331,1272,0.5113
732,231001179,잔루이지 부폰,231,VTR (Veteran),11,225,542,518,0.5113
733,206200389,얀 오블라크,206,TB (Tournament Best),13,1659,4459,4262,0.5113
734,265234102,I. 라두,265,LOL (LEGEND OF THE LOAN),9,7929,20449,19549,0.5113
735,253230869,우나이 시몬,253,BOE21 (Best of Europe 21),10,1125,2930,2802,0.5112
736,814048940,페트르 체흐,814,UT (Unexpected Transfer),8,1747,4580,4382,0.5110
737,814234642,에두아르 멘디,814,UT (Unexpected Transfer),9,963,2553,2443,0.5110
738,253230869,우나이 시몬,253,BOE21 (Best of Europe 21),9,819,2144,2052,0.5110
739,253177683,얀 조머,253,BOE21 (Best of Europe 21),10,1706,4468,4277,0.5109
740,846193080,데헤아,846,DCB (Dramatic Comebacks),8,12694,32357,30975,0.5109
741,234167948,위고 요리스,234,LH (Loyal Heroes),10,445,1154,1105,0.5108
742,253177683,얀 조머,253,BOE21 (Best of Europe 21),9,1808,4713,4513,0.5108
743,206193041,케일러 나바스,206,TB (Tournament Best),13,219,567,543,0.5108
744,856251752,뤼카 슈발리에,856,25 UCL (25 UEFA Champions League),9,763,1999,1915,0.5107
745,291192984,쿤 카스테일스,291,23HW (23 Hard Worker),10,356,935,896,0.5106
746,814186569,스벤 울라이히,814,UT (Unexpected Transfer),8,746,1916,1837,0.5105
747,826226753,앙드레 오나나,826,24EP (2024 Energetic Player),10,309,808,775,0.5104
748,517220901,다비드 라야,517,25 PL (25 Premium Live),8,4015,10370,9949,0.5104
749,291262621,G. 마마르다슈빌리,291,23HW (23 Hard Worker),10,440,1140,1094,0.5103
750,251167948,위고 요리스,251,EBS (European Best Stars),8,3588,9343,8968,0.5102
751,806191655,김승규,806,23 KFA (23 KFA),9,2047,5508,5287,0.5102
752,518212432,조현우,518,26KLeague (26KLeague),8,1983,5205,4998,0.5101
753,518234328,김형근,518,26KLeague (26KLeague),10,357,895,860,0.5100
754,834235073,그레고르 코벨,834,24 UCL (24 UEFA Champions League),9,467,1196,1150,0.5098
755,515235073,그레고르 코벨,515,24 PL (24 Premium Live),8,351,913,878,0.5098
756,515210257,에데르송,515,24 PL (24 Premium Live),8,635,1605,1544,0.5097
757,234167948,위고 요리스,234,LH (Loyal Heroes),8,2977,7790,7494,0.5097
758,289001179,잔루이지 부폰,289,CC (CenturyClub),8,321,870,837,0.5097
759,256192448,M. 테어슈테겐,256,BTB (Back to Back),8,3382,8762,8430,0.5097
760,828192448,M. 테어슈테겐,828,BLD (Best Legends),8,6630,16997,16354,0.5096
761,225238570,송범근,225,TKL (TEAM K LEAGUE),13,726,1828,1759,0.5096
762,253167948,위고 요리스,253,BOE21 (Best of Europe 21),10,1152,3026,2916,0.5093
763,828209981,야신 부누,828,BLD (Best Legends),8,1101,2816,2714,0.5092
764,252162835,사미르 한다노비치,252,CAP (Captain),9,1381,3514,3389,0.5091
765,840242948,M. 코바르시,840,LE (Legend of Europa),8,5988,15205,14675,0.5089
766,289051539,에드윈 반데르사르,289,CC (CenturyClub),10,3231,8212,7929,0.5088
767,260233306,딘 헨더슨,260,21 UCL (21 UEFA Champions League),8,254,674,651,0.5087
768,828202811,에미 마르티네스,828,BLD (Best Legends),11,584,1505,1454,0.5086
769,804250753,A. 트루빈,804,23NG (23 NEW GENERATION),11,219,561,542,0.5086
770,863216325,앵거스 건,863,PTG (Path to Glory),8,1040,2623,2535,0.5085
771,246199987,야스퍼르 실러선,246,UP (Unsung Players),10,1102,2863,2767,0.5085
772,289192119,티보 쿠르투아,289,CC (CenturyClub),9,10122,25818,24956,0.5085
773,251167948,위고 요리스,251,EBS (European Best Stars),10,855,2281,2205,0.5085
774,265234102,I. 라두,265,LOL (LEGEND OF THE LOAN),10,1649,4241,4100,0.5085
775,237210257,에데르송,237,MC (Multi-League Champions),9,2724,6985,6755,0.5084
776,829051539,에드윈 반데르사르,829,GRU (Greatest Runner-Ups),8,6935,17776,17194,0.5083
777,518234328,김형근,518,26KLeague (26KLeague),9,357,957,926,0.5082
778,253163587,카스퍼 슈마이켈,253,BOE21 (Best of Europe 21),10,255,688,666,0.5081
779,256190053,페터 슈마이켈,256,BTB (Back to Back),11,1612,4078,3949,0.5080
780,828209981,야신 부누,828,BLD (Best Legends),9,527,1334,1292,0.5080
781,256001179,잔루이지 부폰,256,BTB (Back to Back),10,631,1659,1607,0.5080
782,251051539,에드윈 반데르사르,251,EBS (European Best Stars),10,539,1387,1344,0.5079
783,828226753,앙드레 오나나,828,BLD (Best Legends),9,3249,8374,8116,0.5078
784,517177683,얀 조머,517,25 PL (25 Premium Live),8,2819,7269,7046,0.5078
785,251167948,위고 요리스,251,EBS (European Best Stars),9,2926,7509,7280,0.5077
786,810225116,알렉스 메레트,810,23 UCL (23 UEFA Champions League),8,3710,9572,9283,0.5077
787,289048940,페트르 체흐,289,CC (CenturyClub),10,672,1756,1704,0.5075
788,517177683,얀 조머,517,25 PL (25 Premium Live),9,1482,3835,3722,0.5075
789,291211738,마르크 플레컨,291,23HW (23 Hard Worker),8,1914,4892,4751,0.5073
790,252162835,사미르 한다노비치,252,CAP (Captain),11,330,808,785,0.5072
791,814194404,네투,814,UT (Unexpected Transfer),8,3998,10237,9947,0.5072
792,283002147,M. 스테켈렌뷔르흐,283,HG (Home Grown),10,345,924,898,0.5071
793,802051539,에드윈 반데르사르,802,DC (Decade),9,2820,7310,7105,0.5071
794,256005479,카시야스,256,BTB (Back to Back),8,2721,6900,6708,0.5071
795,256186153,보이치에흐 슈체스니,256,BTB (Back to Back),9,4813,12488,12144,0.5070
796,252167948,위고 요리스,252,CAP (Captain),8,2229,5662,5508,0.5069
797,517200389,얀 오블라크,517,25 PL (25 Premium Live),8,3006,7972,7756,0.5069
798,863223150,L. 음파시,863,PTG (Path to Glory),8,294,702,683,0.5069
799,283230621,잔루이지 돈나룸마,283,HG (Home Grown),10,3785,9906,9640,0.5068
800,234190053,페터 슈마이켈,234,LH (Loyal Heroes),10,604,1565,1523,0.5068
801,805221759,김경민,805,23KB (23 K-League Best),8,364,969,943,0.5068
802,256001179,잔루이지 부폰,256,BTB (Back to Back),11,1562,4029,3922,0.5067
803,828202811,에미 마르티네스,828,BLD (Best Legends),9,3692,9708,9451,0.5067
804,216199482,안토니 로페스,216,HOT (Heroes Of the Team),8,594,1552,1511,0.5067
805,264210385,후이 실바,264,FA (FREE AGENT),11,2836,7323,7131,0.5066
806,283211101,루벤 블랑코,283,HG (Home Grown),8,2256,5645,5497,0.5066
807,237201095,아구스틴 마르체신,237,MC (Multi-League Champions),11,651,1609,1567,0.5066
808,252167495,마누엘 노이어,252,CAP (Captain),9,1679,4262,4151,0.5066
809,517235073,그레고르 코벨,517,25 PL (25 Premium Live),9,1205,3068,2989,0.5065
810,101190053,페터 슈마이켈,101,ICON (ICON),9,200,547,533,0.5065
811,851210676,W. 팔코네,851,25DP (25 Devoted Player),10,258,627,611,0.5065
812,518212432,조현우,518,26KLeague (26KLeague),9,637,1669,1627,0.5064
813,283224251,로빈 첸트너,283,HG (Home Grown),9,321,771,752,0.5062
814,805252662,김정훈,805,23KB (23 K-League Best),8,680,1748,1705,0.5062
815,256051539,에드윈 반데르사르,256,BTB (Back to Back),10,605,1518,1481,0.5062
816,840223952,다비드 소리아,840,LE (Legend of Europa),8,331,826,806,0.5061
817,253167948,위고 요리스,253,BOE21 (Best of Europe 21),8,2048,5453,5325,0.5059
818,826192563,베른트 레노,826,24EP (2024 Energetic Player),8,1262,3310,3234,0.5058
819,518233286,황인재,518,26KLeague (26KLeague),8,589,1489,1455,0.5058
820,251001179,잔루이지 부폰,251,EBS (European Best Stars),10,704,1793,1753,0.5056
821,246199987,야스퍼르 실러선,246,UP (Unsung Players),8,7035,18096,17697,0.5056
822,270234577,디오구 코스타,270,SPL (Spotlight),8,8264,21779,21299,0.5056
823,293191655,김승규,293,22 KFA (22 KFA),10,9136,23906,23380,0.5056
824,265186153,보이치에흐 슈체스니,265,LOL (LEGEND OF THE LOAN),8,6753,17247,16870,0.5055
825,216167948,위고 요리스,216,HOT (Heroes Of the Team),10,377,920,900,0.5055
826,274192119,티보 쿠르투아,274,RMCF (Real Madrid Ambassador),10,719,1941,1899,0.5055
827,517230621,잔루이지 돈나룸마,517,25 PL (25 Premium Live),9,461,1192,1167,0.5053
828,284188943,케빈 트라프,284,RTN (Returnees),11,636,1574,1541,0.5053
829,237210257,에데르송,237,MC (Multi-League Champions),10,541,1386,1357,0.5053
830,834200110,마르코 비조트,834,24 UCL (24 UEFA Champions League),8,369,868,850,0.5052
831,268051539,에드윈 반데르사르,268,LN (LEGENDARY NUMBERS),10,1669,4246,4158,0.5052
832,828192119,티보 쿠르투아,828,BLD (Best Legends),8,12802,32632,31956,0.5052
833,284188943,케빈 트라프,284,RTN (Returnees),10,1216,3108,3044,0.5052
834,214005479,카시야스,214,TC (Tournament Champions),9,373,972,952,0.5052
835,834210257,에데르송,834,24 UCL (24 UEFA Champions League),9,1080,2688,2633,0.5052
836,834250753,A. 트루빈,834,24 UCL (24 UEFA Champions League),8,624,1597,1565,0.5051
837,277222229,양형모,277,22KB (22 K-League Best),11,335,950,931,0.5051
838,256190778,예룬 주트,256,BTB (Back to Back),11,857,2076,2035,0.5050
839,253177683,얀 조머,253,BOE21 (Best of Europe 21),8,3618,9275,9096,0.5049
840,246211990,O. 블라호디모스,246,UP (Unsung Players),8,1669,4223,4142,0.5048
841,829001179,잔루이지 부폰,829,GRU (Greatest Runner-Ups),11,217,534,524,0.5047
842,252001179,잔루이지 부폰,252,CAP (Captain),10,499,1341,1316,0.5047
843,273186153,보이치에흐 슈체스니,273,WC22 (World Cup 2022),8,284,753,739,0.5047
844,101051539,에드윈 반데르사르,101,ICON (ICON),9,1848,4692,4607,0.5046
845,815204935,조던 픽포드,815,EU24 (UEFA EURO 2024),8,367,901,885,0.5045
846,517199641,마츠 셀스,517,25 PL (25 Premium Live),8,885,2347,2306,0.5044
847,828226753,앙드레 오나나,828,BLD (Best Legends),10,493,1211,1190,0.5044
848,294238570,송범근,294,21 KFA (21 KFA),10,250,639,628,0.5043
849,251167495,마누엘 노이어,251,EBS (European Best Stars),10,903,2161,2124,0.5043
850,201005479,카시야스,201,NHD (National Hero Debut),13,1534,3752,3688,0.5043
851,270215223,왈테르 베니테스,270,SPL (Spotlight),11,632,1583,1556,0.5043
852,806191655,김승규,806,23 KFA (23 KFA),8,8052,21015,20659,0.5043
853,246186569,스벤 울라이히,246,UP (Unsung Players),11,684,1820,1790,0.5042
854,856200389,얀 오블라크,856,25 UCL (25 UEFA Champions League),8,216,499,491,0.5040
855,834246139,이냐키 페냐,834,24 UCL (24 UEFA Champions League),8,2573,6861,6752,0.5040
856,517204935,조던 픽포드,517,25 PL (25 Premium Live),9,923,2392,2354,0.5040
857,289192119,티보 쿠르투아,289,CC (CenturyClub),8,14371,36776,36216,0.5038
858,517224003,세르히오 에레라,517,25 PL (25 Premium Live),8,323,797,785,0.5038
859,251167495,마누엘 노이어,251,EBS (European Best Stars),9,4845,12319,12138,0.5037
860,826210676,W. 팔코네,826,24EP (2024 Energetic Player),9,402,977,963,0.5036
861,270215223,왈테르 베니테스,270,SPL (Spotlight),8,471,1306,1288,0.5035
862,829048940,페트르 체흐,829,GRU (Greatest Runner-Ups),8,709,1748,1724,0.5035
863,516238570,송범근,516,25KLeague (25KLeague),13,215,589,581,0.5034
864,826210676,W. 팔코네,826,24EP (2024 Energetic Player),8,397,1033,1019,0.5034
865,206167948,위고 요리스,206,TB (Tournament Best),12,696,1788,1764,0.5034
866,825243952,안드리 루닌,825,CU (Champions of Europe),8,1333,3445,3399,0.5034
867,225221700,노동건,225,TKL (TEAM K LEAGUE),13,351,826,815,0.5034
868,256199987,야스퍼르 실러선,256,BTB (Back to Back),10,1242,3041,3001,0.5033
869,834163587,카스퍼 슈마이켈,834,24 UCL (24 UEFA Champions League),8,285,789,779,0.5032
870,802051539,에드윈 반데르사르,802,DC (Decade),8,4967,12697,12540,0.5031
871,517167948,위고 요리스,517,25 PL (25 Premium Live),11,673,1714,1693,0.5031
872,834167495,마누엘 노이어,834,24 UCL (24 UEFA Champions League),8,2991,7662,7569,0.5031
873,517199641,마츠 셀스,517,25 PL (25 Premium Live),9,696,1769,1748,0.5030
874,517230869,우나이 시몬,517,25 PL (25 Premium Live),11,1586,3742,3698,0.5030
875,252019580,이운재,252,CAP (Captain),8,651,1642,1623,0.5029
876,237193105,알퐁스 아레올라,237,MC (Multi-League Champions),10,789,2014,1992,0.5027
877,265234102,I. 라두,265,LOL (LEGEND OF THE LOAN),8,14079,35601,35225,0.5027
878,283211101,루벤 블랑코,283,HG (Home Grown),10,2775,6999,6929,0.5025
879,293234748,구성윤,293,22 KFA (22 KFA),11,647,1607,1591,0.5025
880,111051539,에드윈 반데르사르,111,ICONS MATCH (ICONS MATCH),8,3450,8558,8475,0.5024
881,217234642,에두아르 멘디,217,COC (Competitor Of Continents),12,276,731,724,0.5024
882,256167495,마누엘 노이어,256,BTB (Back to Back),10,1140,2928,2900,0.5024
883,283224251,로빈 첸트너,283,HG (Home Grown),11,2260,5652,5598,0.5024
884,517227127,알렉스 레미로,517,25 PL (25 Premium Live),11,1164,2977,2950,0.5023
885,804262621,G. 마마르다슈빌리,804,23NG (23 NEW GENERATION),9,7403,18627,18460,0.5023
886,284205377,도노반 레옹,284,RTN (Returnees),11,379,950,942,0.5021
887,518234748,구성윤,518,26KLeague (26KLeague),8,1742,4323,4287,0.5021
888,806212432,조현우,806,23 KFA (23 KFA),8,20047,50592,50174,0.5021
889,828202811,에미 마르티네스,828,BLD (Best Legends),8,17437,45239,44895,0.5019
890,268048940,페트르 체흐,268,LN (LEGENDARY NUMBERS),8,537,1328,1318,0.5019
891,253204935,조던 픽포드,253,BOE21 (Best of Europe 21),8,4871,12755,12661,0.5018
892,814234642,에두아르 멘디,814,UT (Unexpected Transfer),11,231,549,545,0.5018
893,501192448,M. 테어슈테겐,501,18 PLS (18 Premium Live Spring),8,269,703,698,0.5018
894,231024630,페페 레이나,231,VTR (Veteran),8,11501,29491,29284,0.5018
895,517228383,카밀 그라바라,517,25 PL (25 Premium Live),9,683,1724,1712,0.5017
896,225212432,조현우,225,TKL (TEAM K LEAGUE),10,331,879,873,0.5017
897,280241050,A. 마이어,280,22 UCL (22 UEFA Champions League),8,352,914,908,0.5016
898,518252659,김동헌,518,26KLeague (26KLeague),9,437,1068,1061,0.5016
899,856235073,그레고르 코벨,856,25 UCL (25 UEFA Champions League),8,639,1570,1560,0.5016
900,237190053,페터 슈마이켈,237,MC (Multi-League Champions),10,357,943,937,0.5016
901,251001179,잔루이지 부폰,251,EBS (European Best Stars),8,940,2219,2206,0.5015
902,246193105,알퐁스 아레올라,246,UP (Unsung Players),9,1602,4091,4069,0.5013
903,207193080,데헤아,207,TT (Top Transfer),12,394,1004,999,0.5012
904,264230621,잔루이지 돈나룸마,264,FA (FREE AGENT),10,928,2426,2414,0.5012
905,237210257,에데르송,237,MC (Multi-League Champions),8,15191,37975,37791,0.5012
906,513226753,앙드레 오나나,513,23 PL (23 Premium Live),8,292,713,710,0.5011
907,218199987,야스퍼르 실러선,218,OTW (Ones To Watch),10,513,1238,1233,0.5010
908,265228413,에밀 아우데로,265,LOL (LEGEND OF THE LOAN),11,2540,6334,6310,0.5009
909,828226753,앙드레 오나나,828,BLD (Best Legends),8,3702,9441,9406,0.5009
910,517167495,마누엘 노이어,517,25 PL (25 Premium Live),11,444,1102,1098,0.5009
911,517193698,올리버 바우만,517,25 PL (25 Premium Live),11,1325,3323,3311,0.5009
912,283211101,루벤 블랑코,283,HG (Home Grown),11,584,1460,1455,0.5009
913,280206585,케파,280,22 UCL (22 UEFA Champions League),8,1631,4076,4065,0.5007
914,828215698,마이크 메냥,828,BLD (Best Legends),10,468,1173,1170,0.5006
915,225221912,강현무,225,TKL (TEAM K LEAGUE),8,346,891,889,0.5006
916,252019580,이운재,252,CAP (Captain),11,422,1052,1050,0.5005
917,283186153,보이치에흐 슈체스니,283,HG (Home Grown),11,3829,9653,9635,0.5005
918,283200316,티모 호른,283,HG (Home Grown),11,715,1794,1791,0.5004
919,518232065,김동준,518,26KLeague (26KLeague),8,396,993,992,0.5003
920,517235073,그레고르 코벨,517,25 PL (25 Premium Live),8,4486,11405,11396,0.5002
921,216200389,얀 오블라크,216,HOT (Heroes Of the Team),8,2971,7318,7314,0.5001
922,252167495,마누엘 노이어,252,CAP (Captain),10,920,2449,2448,0.5001
923,293191655,김승규,293,22 KFA (22 KFA),9,16604,42848,42838,0.5001
924,252001179,잔루이지 부폰,252,CAP (Captain),11,1524,3763,3763,0.5000
925,518233286,황인재,518,26KLeague (26KLeague),9,248,619,619,0.5000
926,289051539,에드윈 반데르사르,289,CC (CenturyClub),9,2983,7562,7562,0.5000
927,515243952,안드리 루닌,515,24 PL (24 Premium Live),13,259,650,650,0.5000
928,280192119,티보 쿠르투아,280,22 UCL (22 UEFA Champions League),8,243,531,531,0.5000
929,289048940,페트르 체흐,289,CC (CenturyClub),8,291,730,730,0.5000
930,517233306,딘 헨더슨,517,25 PL (25 Premium Live),8,2706,6948,6951,0.4999
931,806266323,김준홍,806,23 KFA (23 KFA),11,686,1643,1644,0.4998
932,284188943,케빈 트라프,284,RTN (Returnees),9,482,1179,1180,0.4998
933,246199987,야스퍼르 실러선,246,UP (Unsung Players),9,2399,5998,6008,0.4996
934,251178005,후이 파트리시우,251,EBS (European Best Stars),9,418,1124,1126,0.4996
935,856251752,뤼카 슈발리에,856,25 UCL (25 UEFA Champions League),8,2755,6900,6917,0.4994
936,283186569,스벤 울라이히,283,HG (Home Grown),9,612,1558,1562,0.4994
937,207212831,알리송,207,TT (Top Transfer),13,432,1044,1047,0.4993
938,210193080,데헤아,210,GR (Golden Rookies),8,880,2211,2219,0.4991
